time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_At31,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2_years_or_more,2_years_or_more_percent
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans by length of time,251,90,35.9,60,23.9,67,26.7,c,c,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans by length of time,163,59,36.2,34,20.9,27,16.6,29,17.8,14,8.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans by length of time,138,35,25.4,34,24.6,c,c,43,31.2,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans by length of time,247,70,28.3,91,36.8,52,21.1,c,c,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans by length of time,142,34,23.9,30,21.1,33,23.2,39,27.5,6,4.2
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans by length of time,220,69,31.4,c,c,59,26.8,47,21.4,c,c
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans by length of time,224,76,33.9,58,25.9,52,23.2,29,12.9,9,4
2023,Reporting year,National,E92000001,England,,,,,,Child Protection Plans by length of time,50780,15570,30.7,12760,25.1,13710,27,7620,15,1120,2.2
2023,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans by length of time,3400,1080,31.8,900,26.4,960,28.2,420,12.5,40,1.2
2023,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans by length of time,7680,2220,29,1930,25.2,2140,27.9,1170,15.2,210,2.8
2023,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans by length of time,5820,1900,32.6,1500,25.7,1490,25.6,840,14.5,100,1.7
2023,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans by length of time,4240,1300,30.6,1060,25,1210,28.4,590,13.9,90,2
2023,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans by length of time,5790,1810,31.2,1470,25.4,1600,27.6,820,14.1,100,1.7
2023,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans by length of time,3610,1150,31.9,950,26.2,920,25.6,510,14.2,80,2.1
2023,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans by length of time,7580,2190,28.9,1810,23.9,2010,26.5,1330,17.6,240,3.2
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans by length of time,8300,2530,30.5,2050,24.7,2240,27,1280,15.4,190,2.3
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans by length of time,4370,1390,31.9,1090,25,1150,26.2,670,15.2,80,1.7
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans by length of time,2560,780,30.5,570,22.3,680,26.4,460,18.1,70,2.8
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans by length of time,5020,1410,28.1,1240,24.7,1330,26.6,870,17.3,170,3.4
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans by length of time,532,198,37.2,154,28.9,131,24.6,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans by length of time,116,38,32.8,23,19.8,30,25.9,25,21.6,0,0
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans by length of time,204,60,29.4,63,30.9,65,31.9,16,7.8,0,0
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans by length of time,176,45,25.6,50,28.4,60,34.1,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans by length of time,469,120,25.6,107,22.8,163,34.8,66,14.1,13,2.8
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans by length of time,342,76,22.2,92,26.9,97,28.4,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans by length of time,212,85,40.1,45,21.2,c,c,45,21.2,c,c
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans by length of time,416,106,25.5,121,29.1,141,33.9,48,11.5,0,0
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans by length of time,209,77,36.8,67,32.1,42,20.1,15,7.2,8,3.8
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans by length of time,192,66,34.4,57,29.7,54,28.1,15,7.8,0,0
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans by length of time,235,54,23,63,26.8,65,27.7,42,17.9,11,4.7
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans by length of time,297,155,52.2,54,18.2,76,25.6,12,4,0,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans by length of time,139,32,23,41,29.5,46,33.1,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans by length of time,356,114,32,69,19.4,97,27.2,62,17.4,14,3.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans by length of time,379,113,29.8,123,32.5,99,26.1,33,8.7,11,2.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans by length of time,212,44,20.8,54,25.5,68,32.1,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans by length of time,218,77,35.3,42,19.3,65,29.8,34,15.6,0,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans by length of time,342,87,25.4,78,22.8,86,25.1,76,22.2,15,4.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans by length of time,452,146,32.3,111,24.6,131,29,56,12.4,8,1.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans by length of time,197,61,31,56,28.4,56,28.4,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans by length of time,163,44,27,63,38.7,22,13.5,27,16.6,7,4.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans by length of time,728,274,37.6,205,28.2,186,25.5,55,7.6,8,1.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans by length of time,307,90,29.3,41,13.4,69,22.5,70,22.8,37,12.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans by length of time,460,129,28,118,25.7,137,29.8,60,13,16,3.5
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans by length of time,503,122,24.3,125,24.9,139,27.6,100,19.9,17,3.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans by length of time,436,161,36.9,109,25,120,27.5,46,10.6,0,0
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans by length of time,320,91,28.4,71,22.2,82,25.6,58,18.1,18,5.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans by length of time,332,105,31.6,82,24.7,93,28,44,13.3,8,2.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans by length of time,280,64,22.9,89,31.8,86,30.7,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans by length of time,243,59,24.3,c,c,70,28.8,64,26.3,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans by length of time,351,91,25.9,96,27.4,99,28.2,56,16,9,2.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans by length of time,221,57,25.8,63,28.5,64,29,25,11.3,12,5.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans by length of time,225,51,22.7,40,17.8,76,33.8,50,22.2,8,3.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans by length of time,437,128,29.3,121,27.7,127,29.1,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans by length of time,374,82,21.9,91,24.3,122,32.6,71,19,8,2.1
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans by length of time,312,155,49.7,74,23.7,44,14.1,26,8.3,13,4.2
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans by length of time,927,366,39.5,239,25.8,195,21,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans by length of time,229,69,30.1,66,28.8,55,24,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans by length of time,326,107,32.8,104,31.9,66,20.2,36,11,13,4
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans by length of time,215,100,46.5,56,26,37,17.2,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans by length of time,426,137,32.2,97,22.8,101,23.7,81,19,10,2.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Child Protection Plans by length of time,441,189,42.9,106,24,116,26.3,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Child Protection Plans by length of time,601,177,29.5,140,23.3,179,29.8,97,16.1,8,1.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Child Protection Plans by length of time,282,c,c,82,29.1,104,36.9,61,21.6,c,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Child Protection Plans by length of time,113,34,30.1,15,13.3,43,38.1,21,18.6,0,0
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Child Protection Plans by length of time,375,131,34.9,84,22.4,97,25.9,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Child Protection Plans by length of time,395,90,22.8,112,28.4,123,31.1,64,16.2,6,1.5
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Child Protection Plans by length of time,601,147,24.5,155,25.8,157,26.1,114,19,28,4.7
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Child Protection Plans by length of time,475,139,29.3,152,32,116,24.4,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Child Protection Plans by length of time,105,23,21.9,16,15.2,57,54.3,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans by length of time,277,107,38.6,c,c,63,22.7,59,21.3,c,c
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans by length of time,782,241,30.8,246,31.5,184,23.5,91,11.6,20,2.6
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans by length of time,413,184,44.6,100,24.2,108,26.2,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans by length of time,515,128,24.9,132,25.6,146,28.3,100,19.4,9,1.7
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans by length of time,386,109,28.2,81,21,135,35,c,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Child Protection Plans by length of time,266,57,21.4,93,35,98,36.8,18,6.8,0,0
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans by length of time,529,152,28.7,129,24.4,146,27.6,83,15.7,19,3.6
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans by length of time,686,195,28.4,162,23.6,215,31.3,93,13.6,21,3.1
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans by length of time,23,8,34.8,9,39.1,6,26.1,0,0,0,0
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Child Protection Plans by length of time,359,117,32.6,65,18.1,104,29,67,18.7,6,1.7
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans by length of time,1323,464,35.1,344,26,328,24.8,161,12.2,26,2
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans by length of time,489,140,28.6,119,24.3,110,22.5,109,22.3,11,2.2
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans by length of time,242,37,15.3,84,34.7,80,33.1,41,16.9,0,0
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans by length of time,223,62,27.8,47,21.1,67,30,47,21.1,0,0
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans by length of time,333,89,26.7,76,22.8,94,28.2,58,17.4,16,4.8
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans by length of time,238,70,29.4,59,24.8,65,27.3,34,14.3,10,4.2
