time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,At31_episodes,At31_episodes_disability_recorded,At31_episodes_disability_recorded_percent,Autism_percent,Behaviour_percent,Communication_percent,Consciousness_percent,Hand_Function_percent,Hearing_percent,Incontinence_percent,Learning_Difficulties_percent,Mobility_percent,Personal_care_percent,Vision_percent,Other_percent
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Recorded disability,2197,410,18.7,41,7.8,c,0,0,2.9,c,27.3,8.3,0,2.7,36.1
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Recorded disability,1879,256,13.6,62.1,16.8,3.5,0,c,3.5,c,30.1,3.5,c,c,11.7
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Recorded disability,770,58,7.5,27.6,15.5,13.8,c,c,c,c,70.7,13.8,10.3,c,27.6
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Recorded disability,2819,119,4.2,47.1,23.5,c,5,c,5,0,c,0,0,5.9,17.6
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Recorded disability,2638,497,18.8,59.6,12.5,10.9,c,c,1.6,c,20.5,9.7,c,4.4,13.9
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Recorded disability,3411,442,13,57.7,17.2,20.4,2,1.6,4.5,4.3,23.3,9.7,7.2,4.3,9.7
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Recorded disability,2557,445,17.4,55.7,13.7,19.3,5.4,5.4,3.6,c,29.9,10.8,0,4.9,31.2
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Recorded disability,2908,293,10.1,34.1,8.5,6.5,4.8,0,2.7,c,29,4.4,5.8,0,45.4
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Recorded disability,1682,331,19.7,42,24.2,12.4,c,c,2.1,c,34.1,11.5,3.6,3.6,13.3
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Recorded disability,1391,108,7.8,19.4,17.6,c,0,0,0,0,24.1,18.5,0,0,22.2
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Recorded disability,2424,195,8,52.8,15.9,9.7,c,c,3.6,c,15.4,9.2,c,4.6,8.2
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Recorded disability,2275,223,9.8,65,10.8,7.6,c,c,2.7,c,26,9,c,c,10.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Recorded disability,1732,330,19.1,52.1,35.2,84.8,23.9,37,26.1,20.9,84.2,44.8,75.5,28.5,12.4
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Recorded disability,2729,615,22.5,64.1,12.5,36.6,9.9,11.4,4.2,0,25,c,0,5.2,18.2
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Recorded disability,2492,581,23.3,47.3,12.2,15.1,2.2,c,2.2,4.8,20.8,10.8,3.4,8.4,53.4
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Recorded disability,4708,505,10.7,51.5,10.9,11.7,2.6,1.8,3,1.6,23.8,9.7,3.4,5.7,10.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Recorded disability,2622,380,14.5,58.4,4.2,15.3,0,0,3.2,1.6,36.3,8.7,0,6.3,21.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Recorded disability,2745,817,29.8,56.9,10,11.6,0,c,2.1,c,22.5,15.1,c,3.9,7.5
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Recorded disability,2561,589,23,58.1,19.4,9.7,c,c,2.9,c,37,16,1.9,4.6,16.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Recorded disability,1478,268,18.1,50.4,18.7,19.4,10.8,c,5.2,5.6,56,11.6,3.4,7.1,40.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Recorded disability,2558,419,16.4,54.7,12.6,14.1,1.7,c,3.3,c,21.5,9.1,1.9,8.6,7.9
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Recorded disability,2679,289,10.8,12.8,8,10,10,0,5.2,c,78.2,17.6,c,3.5,6.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Recorded disability,1612,166,10.3,54.2,21.1,13.9,c,c,6,4.2,33.1,6,5.4,6,9
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Recorded disability,1042,146,14,63.7,14.4,11,c,c,0,c,21.9,11.6,4.1,c,8.9
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Recorded disability,1275,181,14.2,44.2,14.4,19.9,6.6,c,c,5,21.5,9.4,7.2,5.5,24.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Recorded disability,2466,767,31.1,61.4,7.3,6.4,2.1,c,2.5,1.3,20.7,7.7,2.1,3.5,22.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Recorded disability,1000,159,15.9,57.9,22.6,11.9,c,c,c,c,27.7,5,c,c,9.4
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Recorded disability,2041,613,30,55.6,15.3,16.3,5.9,1.5,3.4,1.8,22,10.1,0,2.8,12.2
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Recorded disability,2092,261,12.5,48.7,30.7,2.3,0,0,2.3,c,36.4,11.9,c,2.7,15.3
2023,Reporting year,National,E92000001,England,,,,,,Recorded disability,403090,51790,12.8,41.4,19.4,16.9,3.6,2,4,4.5,36.9,13.7,5.5,6.2,18.5
2023,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Recorded disability,24530,2970,12.1,38.7,13.2,13,3.3,1.2,4.1,5.6,45,14.9,5.8,7.1,15.5
2023,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Recorded disability,60410,6660,11,36.1,22.3,14.6,2.3,0.8,3.5,4.2,35.5,13.9,4.6,6.5,13.2
2023,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Recorded disability,40100,4200,10.5,36.4,20.8,18.1,3.5,2.5,4.9,7.5,43.3,17.5,8.7,7.2,14.3
2023,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Recorded disability,28900,2790,9.6,38.2,21,7.5,5.3,1,3.7,2,30.9,14,2.3,5.7,28.6
2023,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Recorded disability,47670,5480,11.5,37.2,19.6,17.7,3.6,1.4,4.5,5.6,45.1,12.9,6.9,6.8,25.4
2023,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Recorded disability,32610,4910,15.1,43.8,17.7,15.1,2.8,1.3,4,4.2,30.1,12,5.3,5.4,24.5
2023,Reporting year,Regional,E92000001,England,E12000007,London,,,,Recorded disability,69980,10190,14.6,48.2,14.8,17.6,4,3,4,2.5,32.2,11.9,4.8,5.5,20.8
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Recorded disability,64990,10100,15.5,41.8,21.5,19.2,3.5,2.3,3.6,3.5,37.3,14.1,3.8,6.2,12
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Recorded disability,33900,4500,13.3,44.6,24.2,22.1,4.5,3.2,4.5,8.1,39,15.5,10.1,6.4,20.4
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Recorded disability,28350,3580,12.6,44.4,15.3,16.3,3,2,2.9,2.1,31.7,9.8,3.9,3.9,23
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Recorded disability,41630,6610,15.9,50.3,14.5,18.4,4.6,3.5,4.5,2.8,32.5,13,5.3,6.3,19.6
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Recorded disability,3827,407,10.6,40.5,25.8,28,4.7,3.9,4.9,14,53.8,23.3,16,10.1,4.2
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Recorded disability,1200,105,8.8,43.8,10.5,11.4,c,0,c,c,25.7,15.2,c,c,16.2
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Recorded disability,1711,251,14.7,50.2,25.5,26.7,8.4,2.4,6,10,51,16.7,10.4,12.7,29.1
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Recorded disability,1431,86,6,50,9.3,c,c,0,c,c,36,11.6,0,c,8.1
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Recorded disability,2196,165,7.5,29.1,10.3,13.3,c,c,7.3,4.2,49.1,27.3,9.7,8.5,6.7
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Recorded disability,2835,375,13.2,27.7,21.1,15.7,4,c,3.7,10.7,27.5,9.6,8.3,4.3,28.5
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Recorded disability,1660,246,14.8,32.1,14.2,7.3,0,0,4.5,c,61.8,7.7,c,6.9,c
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Recorded disability,2393,462,19.3,44.4,4.3,3.9,c,c,2.2,1.7,48.1,12.8,c,5.8,18.8
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Recorded disability,1573,187,11.9,44.9,c,9.1,8.6,0,3.7,c,39.6,19.3,0,8,29.9
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Recorded disability,1435,198,13.8,27.3,11.1,10.6,c,c,3.5,5.6,51,15.7,6.6,12.6,5.1
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Recorded disability,2279,213,9.3,35.7,8.5,11.7,3.8,c,5.2,5.2,43.2,15.5,3.8,7.5,18.8
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Recorded disability,1994,272,13.6,43,2.9,2.9,c,0,2.6,c,38.6,7,c,c,11
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Recorded disability,1336,142,10.6,35.9,14.1,14.1,c,c,4.2,c,39.4,26.1,10.6,12.7,7.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Recorded disability,2075,178,8.6,36,11.2,3.4,14.6,0,c,3.9,47.2,23.6,6.2,8.4,7.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Recorded disability,2357,145,6.2,33.1,14.5,14.5,c,c,c,5.5,40.7,16.6,4.1,c,10.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Recorded disability,1411,212,15,26.9,24.1,17.5,0,0,3.3,c,40.6,c,c,8,14.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Recorded disability,2230,157,7,40.8,12.7,8.3,c,0,c,4.5,21.7,10.8,3.8,12.1,15.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Recorded disability,2360,329,13.9,26.4,42.6,6.4,c,c,2.7,3,21.9,7.3,c,4.3,7.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Recorded disability,2727,312,11.4,42.6,16.3,13.5,5.4,c,5.1,3.8,48.7,15.7,3.2,3.8,10.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Recorded disability,1189,132,11.1,32.6,31.8,24.2,0,c,c,7.6,30.3,6.8,5.3,c,21.2
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Recorded disability,1236,173,14,48.6,10.4,8.7,c,0,3.5,c,26,13.9,c,11,9.2
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Recorded disability,8051,1223,15.2,30.5,20.5,16.9,1.5,1,4.7,3.6,52.9,17.4,5,9.2,6.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Recorded disability,3834,303,7.9,35.3,17.5,9.9,c,c,4.3,3.3,42.2,14.9,3.3,4.6,9.2
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Recorded disability,5462,677,12.4,37.4,10.8,4.4,0,0,3.1,0,29.4,3,0,6.2,25
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Recorded disability,2747,68,2.5,52.9,c,17.6,16.2,0,c,c,38.2,22.1,0,c,13.2
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Recorded disability,3403,305,9,41,9.2,5.9,2.6,c,2.6,2.3,18.4,18.7,2.6,6.6,28.2
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Recorded disability,2638,374,14.2,28.1,40.6,57.2,c,3.5,3.7,18.2,20.6,21.4,17.6,2.9,10.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Recorded disability,2739,325,11.9,45.5,24.9,25.8,3.1,c,3.1,5.8,44.6,18.5,6.2,7.7,17.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Recorded disability,1643,151,9.2,43.7,25.8,17.9,c,0,c,4,19.2,10.6,4,4.6,17.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Recorded disability,2181,268,12.3,44.4,25.7,17.5,5.2,2.2,4.1,9.7,31.3,16,9,8.6,15.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Recorded disability,2122,119,5.6,26.1,21,0,c,c,c,c,42.9,20.2,c,c,5.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Recorded disability,1536,124,8.1,58.9,21.8,7.3,c,0,c,0,26.6,6.5,0,5.6,13.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Recorded disability,1551,194,12.5,36.1,23.7,13.4,5.2,0,5.7,6.2,24.7,14.9,4.1,8.2,28.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Recorded disability,2964,487,16.4,39.2,32.9,8.2,3.1,c,2.5,3.7,24.6,12.1,3.1,3.1,7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Recorded disability,2618,264,10.1,28,36.7,9.1,0,0,3.4,c,34.5,10.6,9.8,4.9,14.4
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Recorded disability,1696,236,13.9,47.9,15.7,3.8,c,c,4.2,c,39,8.5,c,4.7,13.6
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Recorded disability,6165,696,11.3,36.5,20.7,12.5,3.4,1.4,4.3,3.7,35.9,17.4,7.5,7.8,9.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Recorded disability,1452,138,9.5,29,34.8,32.6,c,5.1,4.3,13.8,58.7,16.7,15.9,9.4,14.5
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Recorded disability,2281,108,4.7,46.3,18.5,7.4,0,0,c,c,29.6,5.6,0,c,8.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Recorded disability,1808,247,13.7,39.7,4.9,13.8,c,c,2.4,c,19,16.2,2.4,5.7,17
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Recorded disability,3372,397,11.8,38.3,17.9,10.6,c,c,3.3,2.8,30,9.8,12.6,6.5,11.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Recorded disability,2375,169,7.1,31.4,21.9,33.7,0,c,4.7,16.6,54.4,29,13,13.6,18.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Recorded disability,5589,240,4.3,40,17.5,35.4,10.8,3.8,5,15,51.7,25.8,23.3,8.3,2.5
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Recorded disability,1829,188,10.3,25.5,12.8,6.4,c,0,4.3,c,40.4,8.5,c,3.2,22.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Recorded disability,1064,132,12.4,26.5,40.9,43.2,8.3,11.4,7.6,21.2,51.5,28,25.8,11.4,19.7
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Recorded disability,3021,556,18.4,44.1,17.1,26.1,9.2,5,3.8,12.9,44.1,24.3,8.8,8.3,15.1
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Recorded disability,2126,129,6.1,42.6,9.3,c,c,0,5.4,c,38,7.8,c,c,c
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Recorded disability,3868,523,13.5,42.4,31.4,25.8,2.9,4.4,8.4,13.6,39.2,18.2,13.2,9.4,10.1
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Recorded disability,2384,357,15,4.8,28.9,5,0,0,5.6,c,86.3,17.6,0,4.2,38.9
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Recorded disability,1065,82,7.7,59.8,14.6,24.4,c,c,9.8,11,36.6,24.4,0,c,0
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Recorded disability,2229,283,12.7,43.1,25.8,23,2.5,4.9,7.8,11.3,48.1,22.6,13.4,8.5,27.2
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Recorded disability,5544,683,12.3,48.5,31.5,0,11.6,0,2.2,0,32.1,21.7,0,9.2,17.9
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Recorded disability,2110,149,7.1,34.9,29.5,9.4,c,c,c,c,35.6,10.1,c,c,7.4
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Recorded disability,2887,255,8.8,0,0,0,0,0,0,0,0,0,0,0,100
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Recorded disability,3480,334,9.6,36.8,19.8,15.6,11.7,2.1,3.6,3.9,31.1,12.6,3.9,7.2,53
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Recorded disability,2321,145,6.2,43.4,0,11.7,c,0,6.9,0,58.6,7.6,0,0,c
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Recorded disability,2937,488,16.6,37.7,24.4,8.4,c,c,3.7,1.8,23.8,16.6,1.6,7.8,8.4
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Recorded disability,4417,261,5.9,44.1,25.3,c,5.4,0,c,0,15.7,3.4,0,2.7,35.6
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Recorded disability,157,22,14,36.4,c,c,0,0,c,0,54.5,c,c,0,c
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Recorded disability,2815,167,5.9,39.5,0,10.2,c,c,9.6,0,57.5,8.4,0,0,10.8
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Recorded disability,9318,863,9.3,46.3,29.2,19.4,0.8,1.6,3.6,8.3,35.7,10.4,10.4,4.4,30.1
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Recorded disability,3780,336,8.9,53,17.3,9.8,2.1,c,3.3,1.8,32.1,11.9,3.3,7.4,6.5
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Recorded disability,2280,346,15.2,41,33.2,50.9,1.7,c,18.2,2.9,61.6,8.4,3.2,25.7,41
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Recorded disability,1895,204,10.8,31.9,29.4,36.8,6.9,3.4,3.4,15.7,50.5,12.7,20.1,8.8,21.1
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Recorded disability,2845,369,13,10.6,10,14.6,0,0,c,c,89.4,11.9,c,3.3,13
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Recorded disability,1934,384,19.9,46.4,3.9,5.2,c,0,2.6,c,49.7,3.1,0,4.7,15.4
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Recorded disability,2119,313,14.8,43.8,24.3,13.1,2.2,0,3.2,c,31.6,4.2,1.9,3.5,11.5
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Recorded disability,5454,592,10.9,31.3,15.9,13.7,4.1,6.1,4.9,11.5,34,20.8,16.9,4.4,36.5
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Recorded disability,3875,316,8.2,26.6,22.8,26.9,3.8,c,6.3,12,48.1,23.1,10.8,9.8,19.3
