time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_episodes_rate,Anypoint_child,Anypoint_child_rate,Started_episodes,Started_episodes_rate,Started_child,Started_child_rate,Ended_episodes,Ended_episodes_rate,Ended_child,Ended_child_rate,At31_episodes,At31_episodes_rate,Awaiting_assessment,Awaiting_assessment_rate
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children in Need,3847,683,3580,635.6,2253,400,2115,375.5,1574,279.4,1499,266.1,2273,403.5,286,50.8
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Children in Need,4894,687.8,4583,644.1,2749,386.4,2568,360.9,2349,330.1,2234,314,2545,357.7,67,9.4
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Children in Need,4068,627.2,3810,587.4,2360,363.9,2216,341.7,2084,321.3,1962,302.5,1984,305.9,91,14
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Children in Need,1329,364.3,1285,352.2,684,187.5,668,183.1,544,149.1,526,144.2,785,215.2,c,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Children in Need,2157,456.7,2061,436.4,1293,273.8,1254,265.5,723,153.1,687,145.5,1434,303.6,138,29.2
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Children in Need,5617,734.9,5211,681.8,3471,454.2,3218,421.1,3350,438.3,3187,417,2267,296.6,54,7.1
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children in Need,1473,330.6,1418,318.3,769,172.6,757,169.9,680,152.6,663,148.8,793,178,c,c
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children in Need,2753,581.9,2657,561.6,1196,252.8,1164,246,1193,252.1,1185,250.5,1560,329.7,183,38.7
2018,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children in Need,4078,629.8,3957,611.1,1960,302.7,1909,294.8,1250,193.1,1215,187.7,2828,436.8,380,58.7
2017,Reporting year,National,E92000001,England,,,,,,Children in Need,742890,636.5,692880,593.7,400110,342.8,374640,321,353860,303.2,335100,287.1,389040,333.3,23530,20.2
2017,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children in Need,40240,771.1,38210,732.2,18900,362.2,18140,347.6,16500,316.2,15960,305.8,23740,454.9,300,5.7
2017,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children in Need,109650,715.8,102170,667,57430,374.9,53750,350.9,52630,343.6,49830,325.3,57010,372.2,2610,17
2017,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children in Need,74640,652.6,69900,611.2,40480,353.9,38300,334.9,34440,301.1,32890,287.6,40200,351.5,1990,17.4
2017,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children in Need,62280,638.5,57780,592.4,35900,368.1,33330,341.7,31910,327.2,30160,309.2,30370,311.4,2620,26.9
2017,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children in Need,88600,696.7,82070,645.4,48820,383.9,45480,357.7,43790,344.4,41060,322.9,44810,352.4,1990,15.6
2017,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children in Need,58390,447.4,55230,423.2,29340,224.8,27800,213,25070,192.1,24020,184.1,33320,255.3,1930,14.8
2017,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children in Need,130240,675.6,123360,639.9,71700,371.9,68010,352.8,62170,322.5,59730,309.9,68070,353.1,5320,27.6
2017,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children in Need,114670,599.1,104610,546.6,63900,333.9,58540,305.9,56520,295.3,52230,272.9,58150,303.8,4690,24.5
2017,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children in Need,64190,594.1,59570,551.4,33640,311.4,31300,289.7,30830,285.4,29240,270.6,33360,308.8,2080,19.3
2017,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children in Need,54770,801.8,52000,761.3,30640,448.6,29070,425.6,25310,370.5,24360,356.6,29460,431.3,3180,46.6
2017,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children in Need,75470,606.4,71370,573.4,41060,329.9,38930,312.8,36860,296.1,35370,284.2,38610,310.2,2150,17.3
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children in Need,1514,675.1,1448,645.7,599,267.1,570,254.2,676,301.4,668,297.9,838,373.7,15,6.7
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Children in Need,6111,618.5,5887,595.9,2602,263.4,2559,259,2014,203.9,1958,198.2,4097,414.7,c,c
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children in Need,2630,663.9,2545,642.4,1221,308.2,1180,297.9,888,224.2,873,220.4,1742,439.7,18,4.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children in Need,1905,954,1850,926.5,909,455.2,896,448.7,586,293.5,576,288.5,1319,660.6,14,7
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children in Need,3174,985.5,3072,953.8,1345,417.6,1315,408.3,1100,341.5,1077,334.4,2074,644,24,7.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children in Need,4495,802,4231,754.9,2258,402.9,2132,380.4,1901,339.2,1875,334.5,2594,462.8,111,19.8
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children in Need,2732,673.1,2544,626.8,1300,320.3,1220,300.6,1381,340.2,1329,327.4,1351,332.8,32,7.9
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children in Need,4898,833.8,4563,776.8,2278,387.8,2152,366.3,2413,410.8,2296,390.9,2485,423,14,2.4
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children in Need,2161,791.3,2042,747.8,1152,421.9,1097,401.7,902,330.3,861,315.3,1259,461,37,13.5
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children in Need,2068,709.9,1993,684.2,915,314.1,883,303.1,854,293.2,838,287.7,1214,416.8,28,9.6
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children in Need,4542,1056.7,4164,968.8,2360,549.1,2211,514.4,2479,576.8,2314,538.4,2063,480,0,0
2017,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,4010,741.8,3868,715.5,1962,363,1925,356.1,1306,241.6,1293,239.2,2704,500.2,7,1.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,3237,822.1,3070,779.6,1855,471.1,1785,453.3,1456,369.8,1415,359.3,1781,452.3,7,1.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,4828,1702.8,4229,1491.5,3064,1080.6,2672,942.4,2927,1032.3,2620,924,1901,670.5,56,19.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,4337,635.4,4123,604.1,2165,317.2,2082,305,2051,300.5,1972,288.9,2286,334.9,42,6.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,2963,683.6,2784,642.3,1446,333.6,1344,310.1,1437,331.5,1358,313.3,1526,352.1,55,12.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,3957,525.3,3666,486.6,1999,265.4,1886,250.4,1983,263.2,1913,253.9,1974,262,66,8.8
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,3801,565.6,3580,532.7,1760,261.9,1687,251,1545,229.9,1495,222.5,2256,335.7,49,7.3
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children in Need,6032,656.1,5614,610.6,2951,321,2771,301.4,2928,318.5,2773,301.6,3104,337.6,55,6
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,2000,716.6,1899,680.4,853,305.6,839,300.6,920,329.6,897,321.4,1080,387,7,2.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,2729,845.5,2496,773.3,1376,426.3,1262,391,1499,464.4,1410,436.8,1230,381.1,8,2.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,15489,630.2,14789,601.8,6641,270.2,6353,258.5,7239,294.5,6990,284.4,8250,335.7,472,19.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,9410,1041,8454,935.2,5144,569.1,4660,515.5,5914,654.2,5430,600.7,3496,386.8,58,6.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,8975,736.3,8346,684.7,5232,429.2,4897,401.8,3805,312.2,3612,296.3,5170,424.2,1157,94.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,3881,644.7,3698,614.3,2257,374.9,2185,363,1331,221.1,1303,216.4,2550,423.6,67,11.1
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,3105,600.5,2987,577.7,1423,275.2,1380,266.9,1318,254.9,1290,249.5,1787,345.6,64,12.4
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,4525,826.7,4290,783.8,2448,447.3,2313,422.6,2124,388.1,2058,376,2401,438.7,74,13.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,3712,701.5,3388,640.2,1943,367.2,1782,336.7,1851,349.8,1727,326.4,1861,351.7,41,7.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,2925,803.9,2794,767.9,1267,348.2,1212,333.1,1066,293,1022,280.9,1859,510.9,58,15.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,3706,602.3,3429,557.2,1930,313.6,1823,296.3,1863,302.8,1786,290.2,1843,299.5,32,5.2
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,3874,779.4,3641,732.6,2600,523.1,2459,494.7,1113,223.9,1052,211.7,2761,555.5,64,12.9
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,2973,550.1,2760,510.7,1533,283.7,1397,258.5,1503,278.1,1388,256.8,1470,272,46,8.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,2252,506.1,2178,489.5,1046,235.1,1015,228.1,792,178,776,174.4,1460,328.1,38,8.5
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,5827,868.3,5180,771.9,3940,587.1,3552,529.3,3724,554.9,3386,504.5,2103,313.4,65,9.7
2017,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,5107,762.4,4771,712.2,2558,381.9,2389,356.6,2245,335.1,2159,322.3,2862,427.3,28,4.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,3019,613.9,2857,581,1554,316,1462,297.3,1469,298.7,1429,290.6,1550,315.2,80,16.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,8562,605,8099,572.3,5038,356,4739,334.9,4587,324.1,4379,309.4,3975,280.9,141,10
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,3202,697.6,2926,637.5,2033,442.9,1891,412,1822,397,1696,369.5,1380,300.7,42,9.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,5403,838.5,4933,765.5,3193,495.5,2945,457,2757,427.8,2558,397,2646,410.6,107,16.6
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,4880,786.9,4353,702,2942,474.4,2702,435.7,2986,481.5,2762,445.4,1894,305.4,109,17.6
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,6105,1066.7,5738,1002.6,3109,543.2,2948,515.1,2598,453.9,2533,442.6,3507,612.8,293,51.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,4632,470.1,4525,459.2,2380,241.5,2358,239.3,1405,142.6,1395,141.6,3227,327.5,62,6.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,9925,602.9,9397,570.8,4859,295.1,4704,285.7,3842,233.4,3764,228.6,6083,369.5,449,27.3
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,3648,1082,3439,1020.1,1675,496.8,1637,485.6,1673,496.2,1618,479.9,1975,585.8,23,6.8
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1757,503.1,1680,481,740,211.9,721,206.4,854,244.5,836,239.4,903,258.6,54,15.5
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children in Need,4385,378,4208,362.8,2254,194.3,2191,188.9,1832,157.9,1779,153.4,2553,220.1,72,6.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children in Need,5842,1033.8,5225,924.6,3588,634.9,3256,576.2,3231,571.8,2976,526.6,2611,462.1,7,1.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children in Need,7400,654,7008,619.4,3767,332.9,3606,318.7,3092,273.3,3007,265.8,4308,380.8,161,14.2
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children in Need,4113,586.4,3839,547.4,2392,341,2229,317.8,1770,252.4,1650,235.3,2343,334.1,320,45.6
2017,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,1765,492.5,1671,466.2,957,267,915,255.3,517,144.2,504,140.6,1248,348.2,70,19.5
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,4717,800.2,4438,752.9,2630,446.2,2531,429.4,1975,335,1933,327.9,2742,465.2,382,64.8
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,10129,666.9,9414,619.8,5568,366.6,5136,338.1,4981,327.9,4765,313.7,5148,338.9,722,47.5
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,4420,517,4225,494.2,2031,237.6,1928,225.5,2165,253.2,2107,246.5,2255,263.8,27,3.2
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,5785,426.5,5582,411.6,3504,258.3,3431,253,2744,202.3,2679,197.5,3041,224.2,504,37.2
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,8492,593.7,8031,561.5,5144,359.6,4942,345.5,4199,293.6,4100,286.6,4293,300.1,162,11.3
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children in Need,10078,610.6,9335,565.6,5157,312.4,4874,295.3,4987,302.1,4792,290.3,5091,308.4,31,1.9
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,11073,1686.4,9352,1424.3,7792,1186.7,6526,993.9,7834,1193.1,6798,1035.3,3239,493.3,257,39.1
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,7100,439.4,6977,431.8,3838,237.5,3756,232.5,2781,172.1,2756,170.6,4319,267.3,527,32.6
2017,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,488,606.7,429,533.3,237,294.6,210,261.1,248,308.3,228,283.4,240,298.4,c,c
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,17443,603,16177,559.2,9542,329.9,8849,305.9,9029,312.1,8441,291.8,8414,290.9,759,26.2
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,7096,948.4,6579,879.3,4004,535.2,3762,502.8,3522,470.7,3353,448.1,3574,477.7,142,19
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,7119,1054.1,6365,942.4,3693,546.8,3318,491.3,4568,676.3,4091,605.7,2551,377.7,105,15.5
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,2031,581.7,2031,581.7,777,222.6,777,222.6,934,267.5,934,267.5,1097,314.2,56,16
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,5735,701.4,5246,641.6,3549,434,3262,398.9,3235,395.6,3009,368,2500,305.7,43,5.3
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,2622,444.2,2494,422.5,1110,188,1063,180.1,1441,244.1,1395,236.3,1181,200.1,43,7.3
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,2936,639.7,2694,587,1760,383.5,1619,352.8,1537,334.9,1432,312,1399,304.8,77,16.8
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,10078,603.5,9533,570.9,5107,305.8,4851,290.5,4660,279.1,4493,269.1,5418,324.5,259,15.5
2017,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,5790,1013.7,5506,964,2773,485.5,2662,466.1,2038,356.8,1983,347.2,3752,656.9,95,16.6
