time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Referrals_rate,Re_referrals,Re_referrals_percent,No_Further_Action,No_Further_Action_percent,Not_in_Need,Not_in_Need_percent,Referrals_child,Referrals_child_rate,Re_referrals_child,Re_referrals_child_percent
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Referrals and Re-referrals,4640,721.2,982,21.2,251,5.4,1828,39.4,4171,648.3,827,19.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Referrals and Re-referrals,2843,308.3,374,13.2,0,0,422,14.8,2692,291.9,333,12.4
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Referrals and Re-referrals,3613,625.5,980,27.1,325,9,1549,42.9,3094,535.7,804,26
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Referrals and Re-referrals,3777,511.8,631,16.7,574,15.2,596,15.8,3509,475.4,554,15.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Referrals and Re-referrals,4556,626.1,1077,23.6,370,8.1,1791,39.3,4012,551.3,909,22.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Referrals and Re-referrals,7242,792.8,1673,23.1,697,9.6,1103,15.2,6211,679.9,1317,21.2
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Referrals and Re-referrals,4299,529.3,759,17.7,467,10.9,1659,38.6,3884,478.2,635,16.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Referrals and Re-referrals,4615,573.7,965,20.9,554,12,920,19.9,4098,509.4,809,19.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Referrals and Re-referrals,3277,503.8,494,15.1,127,3.9,1375,42,3073,472.4,451,14.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Referrals and Re-referrals,2470,413.7,334,13.5,37,1.5,1007,40.8,2326,389.6,318,13.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Referrals and Re-referrals,3382,551.8,588,17.4,204,6,1140,33.7,3095,504.9,525,17
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Referrals and Re-referrals,3861,520.4,753,19.5,15,0.4,1441,37.3,3485,469.7,627,18
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Referrals and Re-referrals,2590,382.1,514,19.8,239,9.2,172,6.6,2367,349.2,448,18.9
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Referrals and Re-referrals,1543,422.6,201,13,c,c,571,37,1436,393.3,195,13.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Referrals and Re-referrals,2527,536.8,473,18.7,192,7.6,922,36.5,2292,486.9,407,17.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Referrals and Re-referrals,3897,505,594,15.2,183,4.7,603,15.5,3630,470.4,518,14.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Referrals and Re-referrals,1299,295.6,199,15.3,8,0.6,398,30.6,1216,276.7,183,15
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Referrals and Re-referrals,2070,413.4,260,12.6,205,9.9,564,27.2,1912,381.9,223,11.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Referrals and Re-referrals,4470,719.8,982,22,510,11.4,589,13.2,4021,647.5,861,21.4
2023,Reporting year,National,E92000001,England,,,,,,Referrals and Re-referrals,640430,538.8,143770,22.4,45340,7.1,191460,29.9,566960,477,119310,21
2023,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Referrals and Re-referrals,34790,656,7840,22.5,620,1.8,11450,32.9,30920,582.9,6710,21.7
2023,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Referrals and Re-referrals,82720,522.7,18520,22.4,5430,6.6,21940,26.5,73730,465.9,15770,21.4
2023,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Referrals and Re-referrals,65790,569.3,14520,22.1,3270,5,19590,29.8,58700,507.9,12330,21
2023,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Referrals and Re-referrals,55590,554.2,13460,24.2,4810,8.6,21210,38.2,48400,482.5,11060,22.9
2023,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Referrals and Re-referrals,68180,521.8,13250,19.4,1510,2.2,25750,37.8,61450,470.2,11480,18.7
2023,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Referrals and Re-referrals,44860,332.9,8030,17.9,2110,4.7,15060,33.6,40860,303.3,6940,17
2023,Reporting year,Regional,E92000001,England,E12000007,London,,,,Referrals and Re-referrals,107900,568.1,20370,18.9,8380,7.8,31670,29.3,97490,513.3,17370,17.8
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Referrals and Re-referrals,126750,645,35390,27.9,15090,11.9,30580,24.1,107620,547.6,27290,25.4
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Referrals and Re-referrals,53850,491.6,12410,23,4130,7.7,14210,26.4,47800,436.3,10370,21.7
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Referrals and Re-referrals,39540,608.8,6960,17.6,2960,7.5,11580,29.3,35880,552.5,5980,16.7
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Referrals and Re-referrals,68360,546.9,13400,19.6,5420,7.9,20090,29.4,61610,492.9,11390,18.5
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Referrals and Re-referrals,4683,471.2,766,16.4,0,0,1064,22.7,4368,439.5,673,15.4
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Referrals and Re-referrals,1613,721.6,288,17.9,9,0.6,608,37.7,1425,637.5,253,17.8
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Referrals and Re-referrals,2060,523.9,464,22.5,25,1.2,603,29.3,1824,463.9,411,22.5
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Referrals and Re-referrals,2122,1056.3,587,27.7,12,0.6,257,12.1,1801,896.5,491,27.3
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Referrals and Re-referrals,4229,1236.6,1101,26,64,1.5,1316,31.1,3710,1084.8,954,25.7
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Referrals and Re-referrals,3764,639.8,890,23.6,0,0,1839,48.9,3345,568.5,760,22.7
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Referrals and Re-referrals,2300,546.6,507,22,19,0.8,694,30.2,1993,473.7,419,21
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Referrals and Re-referrals,3004,513.5,506,16.8,28,0.9,1029,34.3,2746,469.4,454,16.5
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Referrals and Re-referrals,1820,668.8,341,18.7,c,c,546,30,1648,605.6,290,17.6
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Referrals and Re-referrals,2103,704.3,475,22.6,458,21.8,605,28.8,1891,633.3,427,22.6
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Referrals and Re-referrals,3914,893.2,1149,29.4,c,c,1710,43.7,3343,762.9,908,27.2
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Referrals and Re-referrals,3179,581,761,23.9,0,0,1176,37,2823,515.9,672,23.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Referrals and Re-referrals,1752,438.1,288,16.4,62,3.5,487,27.8,1601,400.3,267,16.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Referrals and Re-referrals,2407,851.5,561,23.3,0,0,741,30.8,2143,758.1,463,21.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Referrals and Re-referrals,5542,764.5,1423,25.7,835,15.1,543,9.8,4782,659.6,1122,23.5
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Referrals and Re-referrals,3239,738.8,1104,34.1,417,12.9,663,20.5,2704,616.8,890,32.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Referrals and Re-referrals,2397,298.9,339,14.1,135,5.6,602,25.1,2179,271.8,302,13.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Referrals and Re-referrals,3370,479.2,663,19.7,369,10.9,1073,31.8,3012,428.3,572,19
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Referrals and Re-referrals,2989,330.4,658,22,305,10.2,834,27.9,2712,299.8,563,20.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Referrals and Re-referrals,1782,646.7,374,21,67,3.8,557,31.3,1617,586.8,318,19.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Referrals and Re-referrals,1112,319.7,173,15.6,9,0.8,215,19.3,1045,300.4,151,14.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Referrals and Re-referrals,7080,279.1,1037,14.6,356,5,2162,30.5,6508,256.5,930,14.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Referrals and Re-referrals,4158,440.4,1003,24.1,600,14.4,1207,29,3706,392.5,874,23.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Referrals and Re-referrals,7279,565.7,1418,19.5,642,8.8,707,9.7,6537,508,1235,18.9
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Referrals and Re-referrals,5708,914.7,1585,27.8,213,3.7,1331,23.3,4950,793.3,1303,26.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Referrals and Re-referrals,3887,699.7,897,23.1,238,6.1,510,13.1,3491,628.4,786,22.5
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Referrals and Re-referrals,4193,694.6,881,21,27,0.6,1717,40.9,3715,615.4,743,20
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Referrals and Re-referrals,4360,816.5,1156,26.5,41,0.9,1696,38.9,3828,716.9,980,25.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Referrals and Re-referrals,2552,692,594,23.3,223,8.7,1017,39.9,2238,606.8,518,23.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Referrals and Re-referrals,3233,509.4,720,22.3,127,3.9,813,25.1,2918,459.7,632,21.7
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Referrals and Re-referrals,3349,648.6,913,27.3,60,1.8,1732,51.7,2970,575.2,782,26.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Referrals and Re-referrals,1983,356.9,395,19.9,130,6.6,394,19.9,1773,319.1,338,19.1
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Referrals and Re-referrals,1808,414.3,333,18.4,c,c,399,22.1,1680,385,292,17.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Referrals and Re-referrals,5181,748.7,1227,23.7,349,6.7,1485,28.7,4632,669.4,1043,22.5
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Referrals and Re-referrals,3355,511.2,781,23.3,218,6.5,1052,31.4,2985,454.9,665,22.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Referrals and Re-referrals,3042,600.8,585,19.2,95,3.1,857,28.2,2725,538.2,505,18.5
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Referrals and Re-referrals,9193,653.4,2069,22.5,177,1.9,3148,34.2,8304,590.2,1779,21.4
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Referrals and Re-referrals,2493,553.5,509,20.4,7,0.3,580,23.3,2211,490.9,434,19.6
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Referrals and Re-referrals,5033,774.4,1269,25.2,358,7.1,2108,41.9,4305,662.4,1025,23.8
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Referrals and Re-referrals,2308,373.3,410,17.8,0,0,118,5.1,2116,342.2,365,17.2
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Referrals and Re-referrals,4889,816.5,1022,20.9,164,3.4,1352,27.7,4314,720.4,867,20.1
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Referrals and Re-referrals,3586,364.9,632,17.6,164,4.6,646,18,3269,332.6,569,17.4
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Referrals and Re-referrals,10950,635,3071,28,1598,14.6,4865,44.4,9496,550.6,2477,26.1
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Referrals and Re-referrals,3101,936.3,927,29.9,0,0,702,22.6,2652,800.7,735,27.7
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Referrals and Re-referrals,1757,511.2,274,15.6,0,0,798,45.4,1617,470.4,248,15.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Referrals and Re-referrals,4998,436.4,851,17,7,0.1,1060,21.2,4545,396.9,741,16.3
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Referrals and Re-referrals,3110,544.7,515,16.6,37,1.2,1049,33.7,2877,503.9,457,15.9
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Referrals and Re-referrals,5256,463,1079,20.5,421,8,536,10.2,4826,425.1,996,20.6
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Referrals and Re-referrals,4385,587.1,947,21.6,32,0.7,1594,36.4,3939,527.4,816,20.7
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Referrals and Re-referrals,1691,489.6,358,21.2,206,12.2,181,10.7,1500,434.3,316,21.1
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Referrals and Re-referrals,4094,691.7,855,20.9,508,12.4,1105,27,3671,620.2,729,19.9
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Referrals and Re-referrals,11031,720.8,2939,26.6,427,3.9,3778,34.2,9337,610.1,2398,25.7
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Referrals and Re-referrals,3098,352.5,439,14.2,585,18.9,796,25.7,2840,323.1,396,13.9
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Referrals and Re-referrals,5316,371.5,1223,23,442,8.3,990,18.6,4653,325.2,1004,21.6
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Referrals and Re-referrals,7109,487.9,1538,21.6,872,12.3,2513,35.3,6319,433.7,1288,20.4
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Referrals and Re-referrals,4979,623,1458,29.3,783,15.7,2119,42.6,4196,525,1114,26.5
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Referrals and Re-referrals,5692,849.9,1398,24.6,243,4.3,2937,51.6,4948,738.8,1166,23.6
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Referrals and Re-referrals,8866,534.2,2196,24.8,0,0,4913,55.4,7789,469.3,1853,23.8
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Referrals and Re-referrals,224,278.6,42,18.8,35,15.6,43,19.2,201,250,35,17.4
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Referrals and Re-referrals,5185,555,1372,26.5,911,17.6,2019,38.9,4448,476.1,1077,24.2
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Referrals and Re-referrals,17661,614.7,3482,19.7,344,1.9,9116,51.6,15787,549.5,2975,18.8
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Referrals and Re-referrals,4925,629.5,939,19.1,c,c,1614,32.8,4460,570.1,824,18.5
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Referrals and Re-referrals,3130,454,587,18.8,c,c,327,10.4,2871,416.5,519,18.1
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Referrals and Re-referrals,1569,462,u,u,0,0,65,4.1,1569,462,u,u
